Fecha,ABC.A,BNC,BPV,BVCC,BVL,CIE,CRM.A,DOM,EFE,ENV,FVI.B,GZL,MPA,MVZ.A,MVZ.B,RST,RST.B,TDV.D,TPG,FVI.A,PGR,PTN,BOU,CGQ,FFV.B,FNC,ICP.B,SVS,CCR,PIV.B,PER,ALZ.B,MTC.B,IMP.B,ARC.B,GZL.A,RFM,ARC.A,VNA.B,IMP.A,IVC.A,IVC.B,GMC.B
2024-05-16,11440,46906.22,129028.67,50953.25,31193,0,12,0,477,20613.2,34617.25,0,0,12037.5,10208,10417.5,11490.5,1065,1120,0,2100,0,0,0,0,90,0,75,35750,1958,0,0,0,0,0,0,0,0,126432,0,0,0,0
2024-05-17,16588,23481.58,317168.2,3169810.19,336048.25,0,70074.3,1849320,1586,3198.19,1012219,1504298.75,14865.9,65137,563920.81,937150.12,2021513.14,165108.2,25366.32,237621.72,53274.8,12253.4,0,2543.6,0,3630,4683.12,33677.1,1106,9645,0,78,0,0,1622144.29,0,0,0,126432,0,0,0,0
2024-05-20,14572.15,2733.94,119257.06,74511.71,9790,0,1936.35,1243.55,2132,27226,5686.19,0,0,165,10924,463.7,53369.65,17675.44,2069.55,525,443.1,704.55,0,1088,0,153,0,296.8,663,11900,0,117,0,0,32800,0,0,0,126432,0,0,0,0
2024-05-21,2749.6,92446.95,211181.05,7729.95,754,0,330,5749.85,1246.41,101917.62,18148.65,712.53,259,11378,5093,175258.45,24673.91,16131.95,319,1160,509.14,942.9,0,0,0,990,31.92,2189.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-22,17381.7,263947.75,25280.02,4687.2,10464.7,0,1648.25,515.2,4805.2,19932.78,2702.94,690,4540.8,3347,7989,13274.06,29408.79,39205.8,0,370,6993.84,13.35,0,0,0,0,0,66.6,0,2850,0,0,0,0,4900,0,525,0,0,0,0,0,0
2024-05-23,30714.99,66378.69,17162.94,55475.5,64300,0,0,39888,1703.74,35179.9,77795.85,120,15370,824.85,2250,167812.2,2479.54,27933.74,742.8,3800,3570,911.47,0,1400,0,20037,0,906.61,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0
2024-05-24,19011.5,75076.73,2892146.73,15633.2,32634.5,0,0,20496,1044.6,989.45,4800.31,1106.94,25.8,2200,590,112477.35,913.92,3851.32,22445.95,1000,2701.94,2752.37,0,105,0,2346,0,0,0,2000,0,0,0,0,1116.5,0,0,0,1424.98,0,0,0,0
2024-05-27,21955,122421.68,225396.29,10097.89,81553.15,0,98,1073.2,7490,0,39258.4,5257.7,8012.5,9477,5871,8743.55,6622.38,1755.7,2500,0,501.59,1580.87,0,0,0,0,0,341.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-28,258.5,20143.75,104844.16,7589,11001.05,0,3081,26922,4626.75,305.23,10320.9,0,29401.23,12082.63,0,45291.06,1159.85,28003.23,580,1140,623.25,1248.22,0,340,0,600,0,273.12,0,3585,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-29,19998,98781.35,1201633.7,4422,65707.8,0,653,0,1822.45,179.9,36782.95,130,4867.75,2697.75,2565,16240.16,8690.95,19085.36,644,1896,618.8,1526.6,0,0,0,0,0,0,640,6250,0,0,0,0,423.5,0,0,0,0,0,0,0,0
2024-05-30,3581.5,24095.8,210128.28,9753.1,10645.5,0,481,25788.8,11811.55,8315.53,5812.74,286,0,82683.5,8938,23574.4,65652.88,42455.8,0,0,1776.78,224.5,0,0,0,0,413.4,5149.45,0,2850,38.5,0,0,0,38.5,0,0,0,0,0,0,0,0
2024-05-31,11277.5,247886.9,73213.51,32006,20041,0,1750,2826.25,1678.2,68390,41349.5,0,4339.8,6538.05,740,68310.61,6471.1,10230,1609.9,950,383,688.5,0,0,0,0,0,182.08,767.99,8550,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-04,1211.88,138985.83,771060,3585.83,12267.2,0,1342.6,1695.75,10909.2,88452,7610.9,1295,5625,51513,4557,8018460.54,7079.6,36559.4,986,1746,726.99,3454.36,0,0,0,0,40,65.89,52495,2848,0,0,0,0,427148.41,0,0,0,0,0,0,0,0
2024-06-05,2428.5,170232.74,60872.05,7849.8,8253.37,0,1608.95,6427.7,1928.96,5219.5,524,0,2063.4,4800,0,75726.3,16454.65,20713.09,353.5,0,675.3,4672714.45,0,0,0,6000,0,104.5,0,1424,0,0,0,0,380,0,0,0,0,0,0,0,0
2024-06-06,1518,47594256.75,122409.78,1008985.08,821.8,0,2050,226.1,1292.8,359.4,0,12075,84012.6,2077,1407,50737.58,1543.65,75159.5,1940,4095,95580.7,0,0,256,0,0,532.65,0,0,17600,384,0,0,0,104270.13,0,0,0,290.94,0,0,0,0
2024-06-07,19910,57684.9,48654.08,1004352.94,3924.2,0,69.9,1791.54,8520.37,9908.9,8346133.49,3541.3,1142.4,3975,69300,19205.48,7699.85,140045.95,291,195,688.8,2595,0,447.5,0,151249,0,0,650,0,0,0,0,0,947.5,0,0,0,0,0,0,0,0
2024-06-10,475.17,446590.78,15902.03,8524.9,6562.66,0,118,758.58,3509.7,3032.4,1205,1875.2,660,600,1050,17760.59,2426.1,4036.1,66,394,2491.23,887.05,0,1163.5,0,0,0,910,1950,6000,0,0,0,0,549467.43,0,0,0,0,0,0,0,0
2024-06-11,15409.5,318563.07,3691184.16,321553.6,13131.64,0,380.6,0,6768.82,0,11131,2373.8,38880,16124.38,0,2355.9,6045.52,36785,0,2925,178.35,812,0,0,0,4170,0,0,0,9050,0,0,0,0,577.5,0,0,0,340,0,0,0,0
2024-06-12,2053,129482.8,29244.64,10101.8,5751.35,0,194.13,1711.8,3492.4,26140.5,260,0,907.92,9326,1600,14893.82,15504.22,15633.92,0,5940,978.87,5069.75,0,107.4,0,0,0,0,0,124600,0,0,0,0,8185,0,0,0,0,0,0,0,0
2024-06-13,46097,98553,1017722.02,2409.2,3843.38,0,3996.87,3553,3242.15,43287.1,16908.5,0,4557,1291,9244,30960,5111.4,15321.7,62,0,855.43,1680,0,0,0,0,389.55,0,0,7000,0,0,390,0,160,0,3535,0,0,0,0,0,0
2024-06-14,5037,5519.84,35233.79,847.5,8144.38,0,4335.29,1889.55,3653.8,1874.91,1950,2373.8,50032.1,5030.95,1198,48178.7,3838.7,44444,754,2860,5174.67,2128,0,0,0,4057.75,39.75,58.5,3850,6500,0,0,0,0,400,0,0,0,388,0,0,0,0
2024-06-18,48817.34,186813.41,30646.39,6420.2,3215.19,0,367.9,22400.95,5891.5,537,1666.4,3163.5,1389.45,3670,0,15634.44,7239.5,13026.1,4756,3914,741.04,3242.4,0,0,0,0,39.75,5000,7440,0,0,0,0,0,400,0,0,0,0,0,0,0,0
2024-06-19,155.82,39287.47,439702.34,2134.91,1172,0,0,33777,5986.4,358,2209.1,0,1064.24,5840,0,15846.79,1216.72,3907.26,203,0,1428.71,172.49,0,0,0,0,0,2671.6,4360,0,0,0,0,214560,197.5,0,0,0,0,0,0,0,0
2024-06-20,1428.9,64186.53,192745.5,1453447.39,114982.8,0,922,832.5,2221.25,2636.9,98283.5,0,768.5,21720,46015,6293731.82,47048.8,66472.65,620,88230,7853.94,1213.03,0,210,0,0,0,5647.85,0,204900,0,0,0,480,557640,0,0,0,0,0,0,0,0
2024-06-21,6962.64,87713.98,136269.92,1423858.55,196.8,0,1230.4,60249.75,2124,38355,3022.2,0,1113.62,8479.95,8425,31248.45,25412.72,3483.66,496,0,2545.62,1126.54,0,414,0,0,0,1401.15,17795,3363800,0,0,0,0,534480,0,0,0,485,0,0,0,0
2024-06-25,155,99824.55,782656.45,304017.1,7460.25,0,1092.7,5314.5,1872,10643.1,13115.4,0,55505.76,5599.3,0,21694.26,55286.7,7849.2,709.25,1373,2801.2,1297.2,0,0,0,179.25,0,462.8,0,28500,0,10619.85,0,0,304547.4,0,0,0,97,0,0,0,0
2024-06-26,7384,46171,26088.59,7532.05,15398.75,0,440,891,1352.4,8795,7210.5,809.4,2330.49,31108.69,21608,80331.4,14040.92,17132.45,276.3,230,4884.4,827,0,0,0,1060,0,103,0,3100,0,0,0,0,692239.6,0,35,0,0,0,0,0,0
2024-06-27,1740,334019.14,135576.44,552236.09,9923.41,0,144,679.98,2146.2,2065164,18036.5,0,14000,160390,4424,203621,32313.75,354238.11,184.2,230,8111.38,8385.6,0,0,0,0,0,1317.56,0,18620,0,0,0,0,337078.1,0,0,0,97,0,0,0,0
2024-06-28,990,162690.67,27376.29,4226572.96,3996.43,0,560,3556.6,8023.52,37029.68,38196.25,269.8,3214.25,12038,16932,40072.8,3928.7,22365.41,374,2300,16982,6526.8,0,2710,0,119.5,0,1591.2,0,0,0,0,0,0,28700,0,0,0,0,0,0,0,0
2024-07-01,34740,43800.2,53333.02,431618.5,11645.75,0,3353.6,3243.16,5731.96,28024,1546.93,29.5,6329.31,93591,4838,18356.9,21125.41,55373.4,577.33,3450,3001.41,227.5,0,0,0,0,968.68,0,0,15000,958,0,0,900,0,0,0,0,0,0,0,0,0
2024-07-02,4100,31847,442279.81,117012,43649.55,0,5850.5,903329.4,3980.76,1109024.76,30470.68,0,6151.66,61337,900,53634.53,35278.85,141293.2,3059.66,3678,125607.14,3072.5,0,437,0,0,244.8,758.93,0,0,67.06,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-03,19960,146333.85,499425.36,219054.25,12286.5,0,1078.8,0,19223.3,37292.34,17003.63,0,404.8,1710,0,17872,22686.5,91149.4,0,0,2836.5,0,0,0,0,750,0,934.5,2145,26000,171.75,0,0,0,273,0,0,0,0,0,0,0,0
2024-07-04,161188,217807.22,124839.04,1009110.07,46659.03,0,950,6008.66,21636.08,248544.27,42128.64,1378988,13374.4,1564,37860,220814.74,41673.19,42245.78,4459.4,1620,1564.11,1086,0,825,0,0,79,11430,0,7625,0,0,440,0,585,0,0,0,0,0,0,0,0
2024-07-08,78119.88,87085.84,638320.73,15904236.95,239917.85,0,0,47851.4,17486.6,4319.34,15162.5,11348,7199.75,659.95,12599.8,40279.22,960.15,19050.25,4665,0,15479.54,2100,0,2852.5,82960,0,11626.68,14049.2,5720,0,0,0,0,0,16000,0,0,0,0,0,0,0,0
2024-07-09,34154.06,11358.51,324607.29,8869832.48,139240.2,0,326.5,0,1299.76,7858,7894.6,472,62645.5,3292.58,910,140609.23,26833.22,58421.21,1013,0,38081.36,7762.5,0,1036,0,995.17,0,8872,715,1525,0,0,0,900,4380,0,0,0,291,0,0,0,0
2024-07-10,10774.42,421936.94,1244317.38,580014.95,2995.6,0,2162.15,3363.24,3076.5,116334.14,84814.96,8092,6529,0,0,13050,14425.62,165101.79,1887.5,228,23132.36,1648.6,0,1005,0,0,252.49,44064,0,0,0,0,0,0,0,0,0,0,1411,0,0,0,0
2024-07-11,34401.58,247988.26,164170.1,18864.6,4972.67,0,1813.35,3547.5,6004.84,25380.7,15663.76,746,12206.7,12959.34,0,481101.03,21777.05,77726.1,349.9,2300,17648.76,5139.5,0,918,0,0,15.78,38626,0,15000,0,0,2640,0,266,0,0,0,1520,0,0,0,0
2024-07-12,23348,45727.6,276381.94,98622.8,3222.5,0,2248.7,3311,13577.7,47375.9,13864.2,27.98,7595,7808.04,12860,25349.75,2989.3,32895.6,3944.81,2736,10211.98,13532.12,0,595,0,71.85,39.5,5259.16,2980,0,0,0,0,0,395,0,0,0,95,0,0,0,0
2024-07-15,76279.57,44065.8,258632.15,87875.86,9390.35,0,3717.6,0,1598,104458.25,6486.21,13830,15148.1,7790,900,24494.85,173348.2,81512,1904,230,3508.85,5676,0,3931,0,7135.1,133.98,8607,0,0,1140,585,0,600,1390,0,0,0,0,0,0,0,0
2024-07-16,20981.91,56925.92,62574.85,141267.5,14132,0,6322.15,2234.1,1239.85,22813.7,5438.84,0,5605.62,14212,4196,21226969.9,7155.8,10569.27,6617,1368,4279.56,5462.54,0,11522,0,0,585,756.49,0,29275,13,2136,0,0,405,0,0,0,0,0,0,0,0
2024-07-17,21820.22,33407.49,307116.39,68120.88,31971.15,0,10523.75,6665.46,2685.2,41352.03,45744.2,560,1456.92,4241.25,3070,10336.7,87778.57,23269.2,775.5,456,5603.09,11509.3,0,1530,0,6900,118.5,11602.01,0,0,715,0,0,300,88,0,0,0,855,0,0,0,0
2024-07-18,12591.54,278586.62,366167.34,185248.2,10510.3,0,2715,2889.34,5356.35,756.6,12107.26,0,2961.85,29343.47,1584.5,43745.09,17774.65,8158.3,1424.19,0,9657.67,3574.67,0,4500,0,4370,0,12153.5,5247,0,0,0,0,0,425,0,0,0,0,0,0,0,0
2024-07-19,8205.37,79349.82,91231.2,115619.45,5613,0,0,54414.35,1601.3,280.58,8485.86,75832.3,819.78,9299.9,3378,89790.85,22034.1,11277.64,630,0,1646.46,7018.83,0,855,0,14700,0,2828.8,3750,0,0,0,0,2100,205,0,0,0,0,0,0,0,0
2024-07-22,230564.1,23546.22,54732.58,91724.15,6732,0,0,2000,5336,3605.7,41066.22,0,2792.07,29702.55,14922.6,49360.93,45799.7,10703.9,2670,0,10782.5,4851.45,0,3576,0,3346.65,0,23087,2399.91,4950,416,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-23,63818.75,195654.98,246850,241823.65,8521.3,0,19304.67,12530.34,6578,8059.3,12868.2,0,5206.08,15175.82,13000,4841505.05,8681.7,37510.6,240,16549,8752.62,9610,0,1980,0,9000,0,430,24650,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-25,15397.75,96612.16,512596.52,542432.8,23081.75,0,2413.95,499.75,2590.4,348551.74,41341.59,1088,2041.6,47040,3440,194805.3,232539.56,146549.95,3649,8800,9923.4,0,0,450,0,0,0,0,6744,8250,0,0,0,0,205,0,0,0,0,0,0,0,0
2024-07-26,8236,855613.6,163354.6,751912.15,7480.84,0,2979.95,2138.93,4921.5,855819.52,6553.81,58820.79,4394.18,166334,259454,63737.25,734450.7,211810.4,257.95,438,6794.3,1170.25,0,765,0,5729.6,7.8,3445,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0
2024-07-29,580,118770.15,2355323.65,8998.6,399.8,0,186.75,0,151.8,17701,0,0,300,0,0,1517.25,117,2803.8,1392,0,2152.2,242,0,0,0,59.95,0,20,0,91550,0,0,0,0,0,0,0,0,95,0,0,0,0
2024-07-30,0,48930,93595.05,0,1939.03,0,469.3,0,0,0,0,0,0,0,0,5482.5,2250.4,1584,0,8780,1713.53,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-31,433.2,86894.18,663528.35,45033,2664.05,0,2237.44,1619.87,1289.9,0,14387.43,4077.6,209,594,0,48208.25,3381.4,2475.3,3808,438,8117.49,540.5,0,0,0,0,0,340,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01,231.04,108087.23,271430.7,20368.19,7840,0,991.25,5598,485,10624.75,1511.16,200.9,3628.4,1290,0,75377.25,957.12,28943.6,1800,0,6151.06,24904,0,0,0,0,0,95,22764.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-02,16042.98,21634,2542791.76,120719.19,15019.82,0,1771.2,299.85,3498.4,1173.44,4443.03,3564,1353.07,26760,20000,74130.5,7278.48,9187.2,8373.97,1000,10863.37,569.5,0,500,0,510,2794.5,1024.4,5205,0,130,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-05,17556,219247.64,187814.76,836728.3,24222.44,0,1173.6,2739.9,19687.55,773.9,12556.7,0,3093.65,6993,285,36746.5,70831.26,48753.78,1114,8617,5099.98,6430.9,0,2900,0,239.8,208,11071.7,0,0,0,0,0,0,206025,0,0,0,0,0,0,0,0
2024-08-06,9632,9924.48,222549.05,3583150.4,30312.27,0,736.56,3178.41,1482.5,6609.28,92260,4232,3143.7,8260.95,1440,3744.35,18758.26,17606.28,1680,6730,7498.44,1553.58,0,50,0,6112.14,327.95,3570,38750,25900,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07,2891.7,66105.3,264013.14,2719.85,8520.41,0,74033.05,999.5,5774,4209.35,13233.5,0,4855.91,9020,26800,11863.96,16331.3,3816.28,480,12739,3914.63,2115.1,0,7845,0,10432,80,0,1240,13200,0,0,0,0,205,0,0,0,95,0,0,0,0
2024-08-08,10227.5,24375.15,130842.45,399712.15,15468.58,0,3656,819.59,4102.95,320.97,10965,9500,740,2067.8,18486,5687.06,5417.4,9198.2,692,0,8071.08,9819.66,0,7066,0,4952,461.85,19996.75,3720,1650,0,0,0,0,246,0,0,0,0,0,0,0,0
2024-08-09,12298,125021.4,117574.3,90300.7,1387.5,0,0,19.99,10310.2,4963,1790,230,3054.1,3762,0,4323.25,3714.9,1756.55,14305,8355,755.76,1227.6,0,0,0,10,60,4466.05,139320,13500,0,10332,0,0,0,0,0,0,0,0,0,0,0
2024-08-12,3093.81,97524.06,1078964.86,58922.74,28642.85,0,0,4575.5,59845,17136.65,0,0,583.66,27200,18000,384136.99,4478,6883.1,3015,1770,5352.79,2611.68,0,0,0,0,0,178.47,171000,4860,0,0,0,0,3977,0,0,0,0,0,0,0,0
2024-08-13,5243.98,43164.55,253848.4,247229.57,21478.28,0,4332,619.69,2386.2,18512.19,50564.5,2050,1078.7,12960,14313,18372049.16,10010.91,3824.85,14265.8,1352,3409.52,3517.75,0,3750,0,0,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-14,1380.15,42283.75,73060.15,22885,15659.38,0,1508,10092.7,2318,3875,58271.55,975,2313.53,7291,1280,16868.9,2862.42,15436.25,11080,6620,3408.05,4432.5,0,250,0,49.95,0,620.7,21080,8250,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-15,7511,13120.5,701963.44,4595,14076.31,0,880,741,2669.75,358.7,67264,0,30527.1,4710,3720,4964.75,1468.8,12731.01,192,0,5671,5612.25,0,3929,0,0,105,4093.6,4339.95,8250,0,0,0,0,1448490.78,0,0,0,0,0,0,0,0
2024-08-16,2277.4,72528.24,26015.96,879589.05,5383.5,0,1969,7584.7,1936.75,4662,14460.75,0,8489.05,16066,540,10311.45,5500,25143.28,5220,15045,2102.2,3274.55,0,1781,0,450,295.63,585,0,25800,0,0,0,0,80,0,0,0,0,0,0,0,0
2024-08-20,23688.9,86013.7,126361.26,23393.27,20593.21,0,7899.99,2817.4,9716.3,6832.8,15904.45,6800,2883.1,10817,1490,67688.15,20781.5,51121.91,2820,177,3550.63,1856.75,0,0,0,49.95,0,10994,18019,22350,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-21,5348,124231.29,91939.23,74986.23,120395.8,0,528.6,1874.36,69081.6,164678.55,3468.6,0,5832.62,2070,0,267372.4,1684.25,14436.51,2821.1,1216.5,8881.54,5327.7,0,0,0,3786.17,421.35,0,7200,8250,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-22,11949,91171.4,177959.55,352445.74,3243.54,0,763,1595.2,1216.1,158990,14120.78,0,93701.84,0,651,6679.08,5159,6925.82,0,2000,10071.44,311.9,0,0,0,0,10309.8,0,78150,16500,0,3600,0,0,0,0,0,0,0,0,0,0,0
2024-08-23,10421,45567.83,248102.54,515962.7,82593.79,0,11030,1034.8,41000,50840.44,12328.65,0,960.65,8460,3800,179982.27,12270.5,24823.19,88,0,1268.54,2777.04,0,0,0,0,0,0,2400,3300,0,0,0,0,126403,0,0,0,0,0,0,0,0
2024-08-26,2946.8,214982.68,107161.8,260788.2,17959.05,0,5102,83410.8,2280.3,72099.56,935,3324.25,1452,90640,5630,15227285.1,9769.5,67874.06,17929.28,760,1542.4,6040.52,0,0,0,219.6,0,1440,48000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-27,7246.82,84018.65,589769.36,56546.74,4860.35,0,7910,632,6366.4,33691.2,18344.58,0,9676.72,0,1174,102862,4275.1,4919,1628,0,7196.91,1588.83,0,0,0,0,157.99,108,5400,12800,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-28,9483.78,36067.75,424144.65,83931.81,21138.66,0,545.9,1087237.5,753427.5,2308397,4089,0,1025.8,680,19890,6216.8,8360.25,6229.5,3825,380,4846.74,1296.96,0,0,0,2347.65,0,0,2400,1650,0,0,0,0,84,0,0,0,0,0,0,0,0
2024-08-29,1060.52,196044.2,75633.25,19411.01,14120.05,0,185.4,1972.5,2074.5,8328,0,0,1934.56,14591,630,2400.4,10523.2,1471.4,160,0,2101.44,128.4,0,0,0,149.7,1710.5,288.75,0,0,0,3168,0,0,30135,0,0,0,0,0,0,0,0
2024-08-30,0,0,120,108,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-02,14613,85397.3,131294,9732.8,33276,0,1023.9,5144.52,6311.1,5236,5730,0,8479.55,57526,180,6022.21,12662.57,3002.45,0,0,4184,1680.26,0,0,0,1395.9,79.5,0,1200,0,0,360,0,0,453259.15,0,0,0,0,0,0,0,0
2024-09-03,12818,102198.17,405860.53,55985.55,35078.46,0,1746.69,6538.55,5281.8,1072.75,10609.14,0,8145.55,82642,6090,43995.79,10751.05,7907,1105,2470,6856.08,2140.3,0,0,0,504.9,7308,1793.75,1198,18000,0,108,0,600,0,0,0,0,375,0,0,0,0
2024-09-04,8158.96,98014.87,191660.42,63189.51,52269.5,0,632.73,12720,85169.5,7941.8,16717.83,2288,1255.5,19937,16522,15567.74,92303.55,5249.5,2380,0,6164.34,3084,0,0,0,168.3,3835.2,542.5,597,0,0,0,0,0,109928.5,0,0,0,0,0,0,0,0
2024-09-05,3147.05,128250.16,298588.76,27628.1,3375.9,0,3318.2,26520,37861,2523.35,35450.7,676,193.5,889.9,0,10764.6,3108.11,11495.6,170,190,14275.9,14448,0,0,0,0,805,6797.86,9284,0,0,0,0,0,320,0,0,0,0,0,0,0,0
2024-09-06,10415.9,19040.45,729012.6,1821.5,14566.21,0,395.67,1700,1852.5,12307.05,12284.25,0,3894.45,29430,0,282240.5,55821.81,6531.6,0,0,6724.92,540,0,0,0,382.5,1829.9,602.33,0,30600,0,0,0,0,126,0,0,0,0,0,0,0,0
2024-09-09,1134.5,32198.75,59787.88,5540.5,3373,0,7293.44,3140,4851,8660,4425.2,0,1266.3,1700,196,27120874.2,11471.15,4819,4930,380,5460.91,2952,0,0,0,99,0,512.43,1190,0,0,0,0,0,582844.6,0,0,0,0,0,0,0,0
2024-09-10,835.5,15195.63,761781.9,37982.32,4735.4,0,5101.2,5800,896,62234,6750.25,936,1618.2,72565,528,76990.5,4325.28,138093.53,935,1140,90382.21,390,0,0,0,188.1,1899,377.58,7595,14030,0,0,0,0,193460,0,0,0,0,0,0,0,0
2024-09-11,4158,165635.93,29275.46,123608.8,1107.6,0,11910.93,0,37700,180866.5,12114.8,0,16600,2809.9,3006,8384.8,5116.89,17906.88,0,0,5369.86,1979.35,0,0,0,1336.5,2640,179.8,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,0
2024-09-12,7549.69,2020203.98,734564.44,9010.2,10483.13,0,3732,0,288,61013.5,81782.46,0,651.06,1287840,1215037.52,92120.32,19419.15,8197,450,4560,1382.86,5920,0,0,0,6417.08,71.55,6407.65,3548.94,0,0,0,0,0,0,0,0,0,210,0,0,0,0
2024-09-13,771.66,12936,70061.02,105829.6,11064.95,0,49246.5,4100,6336,5121.4,26349.9,156,19480.22,22290,7200,47120.9,7177.4,32329.5,4320,10421,7371.56,117191.13,0,0,0,1138.1,39.7,402.4,59718,1819708.1,4705,0,0,0,0,0,0,0,3500,0,0,0,0
2024-09-17,725.48,47708.14,21425.89,27254.63,8692.31,0,1508.66,1379.51,31684.7,8557.8,926630.65,130,4324.29,355,4290,17403.8,1941.3,11894.96,0,8447.95,11842.76,9217.99,0,0,0,78.72,1491,4192.95,910650,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18,6015.5,31574.15,63579.6,36114.3,47229.59,0,19117.4,7365.23,976,203127.44,22500.9,50,4023.2,1769.8,8770,18157.4,4943.54,18182,3060,11148.1,9440.99,3999.55,0,0,0,0,770,0,6110,0,0,0,0,0,41,0,0,0,0,0,0,0,0
2024-09-19,44000.5,39201.69,16753.31,45904.11,9517,0,56907.38,135729.58,5160,5945.5,1614386.2,0,6276.15,69455,0,14634.75,710.1,49775.74,6310,6825,9521.14,16776.62,0,0,0,0,166.53,352.6,3600,8250,0,0,0,0,410,0,0,0,839.86,0,0,0,0
2024-09-20,115824.56,98531.91,679626.42,119593.95,56359.08,0,3000,49675.52,49579.2,2500,55559.8,240,740.49,30510,3136,32487,82915.8,23350.2,1080,0,6737.86,5372,0,0,0,19.4,3585.4,682.5,232450,0,0,0,0,0,0,0,0,0,8998.5,0,0,0,0
2024-09-23,8359.2,92314.11,184422.9,268984.87,46226.5,0,2376.51,46250.43,2820,20668.46,38900,75,5972.1,38790,180,7616.5,48072.4,8264.2,2470,22088,4517.05,8131.3,0,0,0,2506.68,828.8,4641.1,2750,0,0,0,220,0,318477.6,0,0,0,0,0,0,0,0
2024-09-24,67357.75,186317.03,43502.76,122487.95,22847.54,0,1152,49399.25,5107.5,32098.26,114600,950,233.7,10482,10370,151240,1963.27,6231.5,0,1725,4211.1,9798.64,0,0,0,0,7474,87.9,0,0,0,0,0,1280,1090589.55,0,0,0,0,0,0,0,0
2024-09-25,9981.81,181341.4,89720.27,165658.35,24369.03,0,68.1,1975,226314.5,6832.5,0,0,7513.12,18305,14290,7077.3,2473.85,20519,0,0,26363.4,35703.8,0,0,0,0,0,770.45,0,0,0,0,0,320,304,0,0,0,0,0,0,0,0
2024-09-26,2552,54638.71,2727077.03,157558.75,62429.58,0,17754.36,3537.5,603873.2,4154.1,0,0,2583.5,29680,41200,164675.53,15100.79,58920.53,2470,0,20187.18,10846.5,0,0,0,388,0,2051.99,9350,0,0,810,902,640,1284,0,0,0,0,0,0,0,0
2024-09-27,739.9,678574.8,165607.15,267.5,10467.62,0,1637.51,199251,3250001.86,11184,0,1859.53,2407.9,10319.05,8640,4726.83,3516.8,15290.4,1995,0,4949.56,2379,0,0,0,27.33,0,1364,52800,0,0,0,176,0,0,0,0,0,0,0,0,0,0
2024-09-30,7090.9,24186.65,44440.8,161056.38,3764.25,0,3835.51,4460.55,8228.75,35762,0,299,4963.26,5600,9440,15156,5447.55,27502.2,0,0,7674.92,4421.45,0,0,0,1295.42,0,44,0,11200,0,720,0,0,228,0,0,0,0,0,0,0,0
2024-10-01,8719.85,34427.86,107572.35,32554.6,14250.08,0,477.22,2630.45,5066,1388.8,0,689.1,4005.25,9673.7,1335,12532.89,2518.38,15805.2,3800,0,6243.51,4247.8,0,900,0,272.72,1321.8,2425.75,3850,120800,0,400,0,0,290,0,0,0,599.9,0,0,0,0
2024-10-02,929.14,24865.61,58453.71,28406,5296.28,0,2378.95,749.2,8756.06,400.9,0,938.49,97.44,26942.42,1515.15,436048.7,5529.6,4907.11,0,0,2813.41,5989.25,0,11690,0,147.4,694,996.45,0,102740,0,0,110,4480,40,0,0,0,59.99,0,0,0,0
2024-10-03,4592.31,60944.85,63925.29,8747.15,37789.53,0,2745.8,389,209856.75,24348.8,0,0,16982.6,509.49,1103.5,12584166.5,6025.51,8316.33,0,0,1145.92,12927.6,0,1020,0,176.39,14,1129.7,0,4950,0,0,0,0,620,0,0,0,599.9,0,0,0,0
2024-10-04,0,52513.63,31218.27,7463.5,3524.35,0,1118.88,0,8077.65,7190.4,0,4887.18,6296.45,9881.6,0,15660.25,2585.15,26653.8,0,0,4035.18,6099.48,0,3862.5,0,0,1158.25,414.87,0,4940,0,0,0,0,0,0,0,0,0,0,0,0,0
