Fecha,TC,IBC,IF,II,ABC.A,ALZ.B,ARC.A,ARC.B,BNC,BPV,BVCC,BVL,CCR,CGQ,CIE,CRM.A,DOM,EFE,ENV,FVI.A,FVI.B,FFV.B,FNC,GMC.B,GZL,ICP.B,IMP.B,IVC.A,IVC.B,MPA,MTC.B,MVZ.A,MVZ.B,PER,PGR,PIV.B,PTN,RFM,RST,RST.B,SVS,TDV.D,TPG,VNA.B,BOU
2025-03-12,65.63,183.51,342.75,81.84,0.6095,0.6093,1.03,1.0894,0.7161,0.0731,0.227,0.6506,6.3995,0.2895,0.0021,0.1707,0.4396,0.1128,0.5089,1.7522,0.3962,0.1892,0.2895,6.3995,0.4876,0.067,5.1806,1.3332,0.5485,0.1089,0.5333,3.0321,2.7426,0.1981,0.1092,78.4702,0.1446,0.1067,0.2743,0.1752,0.1524,0.3809,0.0305,0.9295,0
2025-03-13,66.25,187.47,350.82,83.03,0.5887,0.6036,1.0204,1.0792,0.7017,0.0755,0.2217,0.6445,6.9434,0.3245,0.0021,0.1689,0.4362,0.1109,0.5057,1.7358,0.3925,0.1875,0.2942,6.3396,0.483,0.0664,5.1321,1.3208,0.5434,0.10780000000000001,0.5283,3.1698,2.7019,0.1962,0.1208,77.7358,0.1434,0.1057,0.2866,0.1887,0.1509,0.3804,0.0306,0.9208,0
2025-03-14,66.44,189.52,358.1,81.01,0.6623,0.6019,1.0175,1.0762,0.7523,0.0753,0.22,0.6427,6.3215,0.3447,0.0021,0.1684,0.4348,0.1106,0.4967,1.7309,0.3913,0.1869,0.3516,6.3215,0.4816,0.0662,5.1174,1.317,0.5418,0.1075,0.5268,3.1607,2.7845,0.1957,0.1203,73.7508,0.1204,0.1054,0.2709,0.1934,0.1505,0.3763,0.0271,0.9181,0
2025-03-17,66.56,188.95,355.07,82.44,0.6761,0.6008,1.0156,1.0742,0.7324,0.0744,0.2103,0.6415,5.8594,0.3441,0.0021,0.1681,0.434,0.1104,0.5018,1.7278,0.3906,0.1866,0.351,6.6857,0.5258,0.0736,5.1082,1.3146,0.5409,0.1065,0.5258,3.155,2.7794,0.1953,0.1259,73.6178,0.1307,0.1052,0.2838,0.1923,0.1653,0.3733,0.027,0.9165,0
2025-03-18,66.79,193.87,367.01,82.28,0.6723,0.5987,1.0121,1.0705,0.7254,0.077,0.2021,0.7404,6.2434,0.3436,0.0021,0.1647,0.4267,0.1085,0.5001,1.7218,0.3893,0.186,0.2843,6.6627,0.524,0.0701,5.0906,1.3101,0.5567,0.106,0.524,3.2939,2.8447,0.1946,0.1249,73.3643,0.1256,0.1048,0.28,0.1857,0.1767,0.371,0.027,0.9133,0
2025-03-20,67.63,195.11,366.97,84.84,0.6639,0.5913,0.9996,1.0572,0.7245,0.0769,0.2041,0.7304,6.5799,0.3393,0.0021,0.1508,0.4214,0.1072,0.535,1.7004,0.3844,0.1836,0.2808,6.7278,0.5175,0.0692,5.0274,1.2864,0.5498,0.1035,0.5175,3.1051,2.8094,0.1922,0.1235,73.9317,0.1239,0.1035,0.2956,0.173,0.1553,0.3844,0.0259,0.902,0
2025-03-21,67.86,194.44,367.83,82.73,0.6577,0.5893,0.9962,1.0536,0.7221,0.0757,0.2017,0.7368,6.4987,0.3382,0.0021,0.1503,0.4251,0.1068,0.6049,1.6947,0.3831,0.183,0.3352,6.705,0.5158,0.0675,5.0103,1.2526,0.5187,0.1068,0.5158,3.1536,2.9178,0.1916,0.1229,70.0413,0.1235,0.1032,0.2505,0.1724,0.1547,0.3684,0.0265,0.8989,0
2025-03-24,68.31,197.5,370.6,86.61,0.7173,0.5854,0.9896,1.0467,0.7173,0.0757,0.2013,0.732,6.4559,0.336,0.002,0.1757,0.4223,0.1061,0.6009,1.6835,0.3806,0.1818,0.333,6.6608,0.5124,0.0659,4.9773,1.2443,0.5159,0.1061,0.5124,3.1328,2.8986,0.1903,0.1219,67.0473,0.1228,0.1025,0.2855,0.1845,0.1698,0.3777,0.0262,0.893,0
2025-03-25,68.39,208.2,397.84,85.21,0.7311,0.5847,0.9884,1.0455,0.775,0.0848,0.204,0.7852,6.8723,0.4021,0.002,0.1755,0.4679,0.1073,0.5695,1.6815,0.3802,0.1816,0.3217,6.653,0.5118,0.0658,4.9715,1.2429,0.5153,0.106,0.5118,3.129,2.9244,0.1901,0.1243,64.5124,0.1389,0.1024,0.2851,0.187,0.1696,0.3802,0.0263,0.8919,0
2025-03-26,68.7,233.87,452.86,90.61,0.8588,0.5821,0.984,1.0408,0.8783,0.0972,0.2329,0.8588,6.8413,0.4367,0.002,0.1892,0.5007,0.107,0.5975,1.6739,0.3785,0.1808,0.3202,6.9869,0.5677,0.0655,4.9491,1.2373,0.6083,0.1055,0.5968,3.4934,3.2023,0.1892,0.1453,61.8632,0.1456,0.1019,0.3195,0.2023,0.1689,0.4512,0.0262,0.8879,0
2025-03-27,69.02,238.64,461.07,93.33,0.8403,0.5794,0.9794,1.0359,0.9273,0.0963,0.2572,0.8548,6.8096,0.4347,0.002,0.1956,0.4977,0.1056,0.5962,1.6662,0.3767,0.1799,0.3187,6.9545,0.5651,0.0723,4.9261,1.2748,0.623,0.1036,0.594,3.6946,3.1875,0.1884,0.1521,59.1857,0.1449,0.1014,0.3477,0.2014,0.1797,0.4774,0.0261,0.8838,0
2025-03-28,69.44,238.13,462.3,91.25,0.8495,0.5759,0.9735,1.0297,0.9073,0.0962,0.2506,0.8497,6.7684,0.432,0.002,0.2016,0.4875,0.1051,0.602,1.6561,0.3744,0.1789,0.3168,6.9124,0.6479,0.0756,4.8963,1.2671,0.6192,0.103,0.5904,3.6866,3.2402,0.1872,0.1678,56.6611,0.1505,0.1008,0.3204,0.2016,0.1786,0.468,0.0259,0.8785,0
2025-03-31,69.57,231.12,447.73,89.39,0.8476,0.5031,0.9717,1.3799,0.8837,0.0933,0.2485,0.8478,6.7558,0.43120000000000003,0.002,0.2012,0.4741,0.1006,0.5462,1.653,0.3737,0.1785,0.3162,6.8995,0.6467,0.0755,4.8872,1.2648,0.6181,0.1019,0.5893,3.5935,2.8748,0.1869,0.1666,56.5553,0.1459,0.1006,0.3305,0.2011,0.1782,0.43120000000000003,0.0259,0.8768,0
2025-04-01,69.78,230.61,445.94,89.87,0.8441,0.5016,0.9688,1.3758,0.8312,0.0917,0.2572,0.831,6.7355,0.4299,0.002,0.2005,0.4443,0.1046,0.5804,1.648,0.3726,0.178,0.3153,6.8788,0.6447,0.0752,4.8725,1.1465,0.6304,0.101,0.5876,3.6543,3.1383,0.1863,0.1648,56.3851,0.1432,0.1003,0.3224,0.1863,0.1777,0.4298,0.0258,0.8742,0
2025-04-02,70.01,229.92,445.67,88.7,0.8385,0.4999,0.9656,1.3712,0.8285,0.0913,0.2428,0.8127,6.7133,0.4285,0.002,0.1998,0.4428,0.1043,0.5785,1.6426,0.3714,0.1774,0.3142,6.8562,0.5285,0.074,4.8564,1.2141,0.6283,0.1036,0.5856,3.6423,3.2138,0.1857,0.1643,56.1998,0.1486,0.1,0.3071,0.2028,0.1771,0.4207,0.0257,0.8713,0
2025-04-03,70.25,229.81,445.07,88.98,0.911,0.4982,0.9623,1.3665,0.868,0.0894,0.2263,0.7409,6.121,0.3843,0.002,0.1993,0.4413,0.1025,0.5765,1.637,0.3701,0.1768,0.2705,6.8327,0.5267,0.0737,4.8399,1.21,0.6262,0.1018,0.5836,3.6298,3.2028,0.1851,0.16,56.0078,0.148,0.0996,0.3096,0.1851,0.1801,0.4172,0.0242,0.8683,0
2025-04-04,70.59,230.69,446.29,89.74,0.9846,0.4958,0.9576,1.36,0.85,0.0878,0.2401,0.8054,7.0832,0.3825,0.002,0.1983,0.4604,0.1006,0.5737,1.6291,0.3683,0.1759,0.2692,6.7998,0.5242,0.0707,4.8165,1.2041,0.6056,0.1006,0.5808,3.6123,3.1874,0.1842,0.1431,49.5821,0.141,0.0992,0.3258,0.1934,0.1827,0.4675,0.0255,0.8641,0
2025-04-07,72.19,225.06,430.84,91.44,0.9627,0.4848,0.9364,1.3298,0.7633,0.0856,0.2203,0.8304,6.9262,0.374,0.0019,0.1939,0.4502,0.1011,0.5957,1.593,0.3602,0.172,0.2493,6.6491,0.5125,0.0691,4.7098,1.1774,0.5195,0.0956,0.5679,3.0474,3.1168,0.1801,0.1524,48.4832,0.1364,0.097,0.3255,0.1865,0.1787,0.4571,0.0249,0.845,0
2025-04-08,73.36,226.44,437.39,88.65,0.9106,0.4771,0.9215,1.3086,0.7906,0.0871,0.2249,0.8179,7.497,0.368,0.0019,0.1902,0.443,0.0992,0.5521,1.5676,0.3544,0.1693,0.2181,6.5431,0.5044,0.0613,4.6347,1.1587,0.5045,0.0845,0.5589,3.0943,2.7399,0.1772,0.1499,47.7099,0.1343,0.0954,0.2999,0.197,0.2031,0.4423,0.0243,0.8315,0
2025-04-09,74.28,226.7,436.79,89.71,0.8885,0.4712,0.9101,1.2924,0.7808,0.0854,0.212,0.8078,5.9639,0.3635,0.0019,0.175,0.4564,0.0969,0.5517,1.5482,0.35,0.1672,0.2154,6.462,0.4981,0.0606,4.5773,1.1443,0.5318,0.0922,0.552,3.0561,2.8271,0.175,0.1481,47.119,0.1338,0.0942,0.3096,0.1945,0.2006,0.4355,0.024,0.8212,0
2025-04-10,75.8,226.45,436.13,89.75,0.8707,0.4617,0.8918,1.2665,0.7652,0.0831,0.2045,0.7902,6.9921,0.3562,0.0018,0.1715,0.4472,0.0949,0.5402,1.5172,0.343,0.1639,0.2111,6.3325,0.4881,0.0594,4.4855,1.0554,0.5211,0.0818,0.5409,3.0343,2.7697,0.1715,0.1443,46.1741,0.126,0.0923,0.3034,0.1873,0.2098,0.4288,0.0235,0.8047,0
2025-04-11,77.26,226.39,438.1,87.94,0.8543,0.453,0.875,1.2426,0.7507,0.0824,0.1954,0.7753,6.86,0.3495,0.0018,0.1914,0.4271,0.0919,0.53,1.4885,0.3365,0.1608,0.2071,6.4717,0.5566,0.0582,4.4007,1.1649,0.4795,0.0801,0.5307,2.977,2.7173,0.1683,0.1347,38.8299,0.1294,0.0906,0.3042,0.1811,0.1799,0.3833,0.023,0.7895,0
2025-04-14,78.36,226.11,437.08,88.25,0.8423,0.4467,0.8627,1.2251,0.7402,0.0809,0.2023,0.7477,6.7637,0.3446,0.0018,0.1843,0.4211,0.0893,0.5168,1.4676,0.3318,0.1585,0.2169,6.3808,0.4849,0.0574,4.3389,1.1485,0.4728,0.0789,0.5232,2.9352,2.6792,0.1659,0.139,38.2848,0.1214,0.0893,0.3095,0.178,0.1748,0.3827,0.0223,0.7785,0
2025-04-15,78.59,227.09,439.15,88.49,0.7888,0.4453,0.8602,1.2215,0.7379,0.0783,0.2009,0.7488,6.7439,0.3436,0.0018,0.1845,0.4199,0.0891,0.5179,1.4633,0.3308,0.158,0.2542,6.3621,0.5408,0.0686,4.3263,1.1452,0.4714,0.0786,0.5217,3.3718,2.6713,0.1654,0.1336,38.1728,0.1215,0.0891,0.3086,0.1775,0.1743,0.3817,0.022,0.7762,0
2025-04-16,79.78,228.14,442.29,87.95,0.777,0.4387,0.8473,1.2033,0.7251,0.0785,0.2068,0.733,6.6433,0.3384,0.0018,0.1817,0.4136,0.0875,0.5102,1.4415,0.3259,0.1557,0.2504,6.5806,0.5327,0.0676,4.2617,1.1218,0.4644,0.0768,0.5139,3.3072,2.6197,0.1629,0.1316,38.8569,0.131,0.0877,0.2933,0.1749,0.1717,0.376,0.0217,0.7646,0
2025-04-21,80.96,225.87,436.7,88.1,0.7657,0.4323,0.835,1.1858,0.7102,0.0757,0.1874,0.7164,6.5464,0.3335,0.0017,0.1791,0.4076,0.0858,0.5025,1.4205,0.3211,0.1534,0.2159,6.4847,0.525,0.0666,4.1996,1.1049,0.4576,0.0756,0.5064,3.2596,2.5815,0.1606,0.1266,36.9936,0.1291,0.0865,0.2958,0.1643,0.1692,0.3706,0.021,0.7535,0
2025-04-22,81.76,224.93,435.43,87.25,0.7583,0.4281,0.8268,1.1742,0.6727,0.0756,0.1955,0.7021,6.4824,0.3302,0.0017,0.1773,0.3792,0.0855,0.4976,1.4066,0.318,0.1519,0.2138,6.4212,0.5198,0.0659,4.1585,1.0727,0.5241,0.0749,0.5015,3.2277,2.544,0.159,0.1254,36.6316,0.1278,0.0856,0.2856,0.1685,0.1676,0.3669,0.0208,0.7461,0
2025-04-23,82.38,225.72,437.08,87.46,0.7526,0.4249,0.8206,1.1653,0.6679,0.0749,0.2064,0.6962,6.4336,0.3277,0.0017,0.176,0.3763,0.0849,0.4938,1.396,0.3156,0.1508,0.2064,6.3729,0.5159,0.0654,4.1272,1.0646,0.5202,0.0709,0.4977,3.1561,2.6706,0.1578,0.1256,37.6305,0.1511,0.085,0.2822,0.1673,0.1663,0.3642,0.0212,0.7405,0
2025-04-24,83.42,221.7,427.85,87.14,0.7432,0.4196,0.8104,1.1508,0.6833,0.0738,0.2037,0.6832,6.3534,0.3237,0.0017,0.1738,0.3656,0.0836,0.4795,1.3786,0.3117,0.1489,0.2038,6.2935,0.5095,0.0646,4.0758,1.0513,0.5123,0.067,0.4915,2.6373,2.6373,0.1558,0.1241,37.1614,0.15,0.0839,0.2745,0.1654,0.1642,0.3836,0.0207,0.7312,0
2025-04-25,84.42,237.74,462.91,89.93,0.8292,0.4146,0.8008,1.1372,0.6805,0.0811,0.2014,0.6752,6.752,0.3198,0.0017,0.1658,0.3672,0.0826,0.5153,1.3622,0.308,0.1471,0.2014,6.2189,0.5034,0.0638,4.0275,0.924,0.5063,0.0652,0.4857,2.9614,2.6652,0.154,0.1244,40.8671,0.1575,0.0829,0.2713,0.1635,0.154,0.385,0.0195,0.7226,0
2025-04-28,86.11,241.9,471.48,91.11,0.8129,0.4065,0.785,1.1265,0.6619,0.079,0.1974,0.6619,6.6194,0.3136,0.0016,0.1626,0.36,0.0766,0.5052,1.3355,0.3019,0.1442,0.1974,6.0969,0.5458,0.0626,3.9484,1.0219,0.4657,0.0639,0.4761,3.3097,2.671,0.151,0.126,40.065,0.151,0.0813,0.2773,0.1597,0.1597,0.3716,0.0186,0.7084,0
2025-04-29,86.66,238.15,465.08,88.92,0.7962,0.4039,0.7801,1.1193,0.6462,0.0779,0.1846,0.652,6.0005,0.3116,0.0016,0.1616,0.3577,0.0762,0.4731,1.327,0.3,0.1433,0.1962,6.0582,0.5423,0.0622,3.9234,1.0155,0.4656,0.0703,0.4731,3.231,2.5964,0.15,0.1212,39.2337,0.1501,0.0808,0.2654,0.1546,0.1587,0.3681,0.0185,0.7039,0
2025-04-30,86.85,239.46,467.73,89.34,0.7945,0.403,0.7784,1.1169,0.6447,0.0782,0.1952,0.6552,4.9626,0.3454,0.0016,0.1612,0.3621,0.0786,0.4836,1.3241,0.2994,0.143,0.1957,6.0449,0.5412,0.0731,3.9148,0.9891,0.4917,0.07,0.4721,3.1664,2.7058,0.1497,0.1242,39.1478,0.1612,0.0806,0.2648,0.1577,0.1583,0.3627,0.0184,0.7024,0
2025-05-02,87.57,235.59,458.88,88.98,0.7765,0.3997,0.772,1.1077,0.6566,0.0751,0.1856,0.6469,4.9218,0.3426,0.0016,0.1599,0.3597,0.0773,0.4792,1.3132,0.2969,0.1418,0.1941,5.9952,0.5367,0.0725,3.8826,0.9136,0.4862,0.0685,0.0481,3.0262,2.6721,0.1485,0.1238,38.8261,0.1582,0.0799,0.2623,0.1561,0.1485,0.358,0.0179,0.6966,0
2025-05-05,88.64,231.91,451.55,87.74,0.7559,0.3949,0.7626,1.0943,0.6374,0.0706,0.1771,0.6339,4.8624,0.3384,0.0016,0.1579,0.3497,0.0764,0.4513,1.2974,0.2933,0.1401,0.1918,5.9228,0.5302,0.0716,3.8357,0.9025,0.4804,0.0683,0.0597,3.1927,2.6399,0.1467,0.1214,38.3574,0.1511,0.079,0.2576,0.1511,0.1467,0.3496,0.0184,0.6882,0
2025-05-06,88.72,236.22,458.18,90.87,0.7326,0.3945,0.7619,1.0933,0.6368,0.073,0.186,0.6312,5.8161,0.3381,0.0016,0.169,0.355,0.0759,0.4841,1.2962,0.2931,0.14,0.1916,5.9175,0.5298,0.0716,3.8323,0.9017,0.4796,0.0676,0.0597,3.1898,2.6375,0.1465,0.1189,38.8864,0.1555,0.0789,0.2649,0.1668,0.1465,0.3489,0.0175,0.6876,0
2025-05-07,91.21,231.82,447.71,90.84,0.7017,0.3837,0.7411,1.0635,0.6194,0.071,0.1656,0.614,5.6573,0.3289,0.0015,0.1643,0.3399,0.0702,0.4709,1.2608,0.2851,0.1362,0.1864,5.7559,0.5153,0.0696,3.7277,0.8771,0.4605,0.0641,0.0581,2.8506,2.412,0.1425,0.1184,36.7284,0.1513,0.0767,0.2566,0.1612,0.1645,0.3397,0.0137,0.6688,0
2025-05-08,91.92,234.4,454.31,90.45,0.6854,0.3808,0.7354,1.0553,0.6092,0.0718,0.1643,0.6038,4.8956,0.3264,0.0015,0.1631,0.3372,0.0696,0.4612,1.2511,0.2829,0.1351,0.1849,5.7115,0.5113,0.0762,3.6989,0.8703,0.4569,0.0653,0.0577,2.8829,2.5348,0.1414,0.1174,36.4447,0.1489,0.0762,0.2502,0.1605,0.1626,0.3481,0.0136,0.6636,0
2025-05-09,82.83,237.57,461.68,90.63,0.7244,0.4226,0.8161,1.1711,0.7243,0.0793,0.1926,0.6748,5.4328,0.3621,0.0017,0.181,0.3743,0.0773,0.5118,1.3884,0.3139,0.1499,0.181,6.3383,0.5674,0.0845,4.1048,0.9175,0.4769,0.0676,0.064,3.3804,2.813,0.1569,0.1298,41.5912,0.1653,0.0845,0.2771,0.163,0.1805,0.3863,0.0151,0.7364,0
2025-05-12,93.05,237.64,462.86,89.78,0.6448,0.301,0.7265,1.0425,0.6437,0.0704,0.1667,0.6013,4.8361,0.3224,0.0015,0.1505,0.3332,0.0699,0.4567,1.2359,0.2794,0.1335,0.1611,5.6421,0.5051,0.0752,3.6539,0.8598,0.4245,0.0602,0.0596,3.1166,2.4718,0.1397,0.1134,37.0231,0.1499,0.0752,0.2461,0.153,0.1612,0.338,0.0132,0.6556,0
2025-05-13,93.06,237.97,463.58,89.84,0.6339,0.301,0.7264,1.0423,0.6233,0.0716,0.1709,0.6163,4.8356,0.3223,0.0015,0.1478,0.3331,0.0687,0.4566,1.2358,0.2794,0.1335,0.1611,5.6415,0.5051,0.0752,3.6536,0.8597,0.4245,0.0634,0.0596,3.0088,2.5682,0.1397,0.1107,37.6101,0.1447,0.0752,0.2461,0.1502,0.1612,0.3331,0.0131,0.6555,0
2025-05-14,93.58,241.63,472.42,89.75,0.6198,0.2993,0.7224,1.0365,0.6305,0.0727,0.1699,0.6412,4.595,0.3205,0.0015,0.1469,0.3313,0.0682,0.4541,1.2289,0.2778,0.1327,0.1602,5.6102,0.5022,0.0748,3.6333,0.8549,0.4381,0.0609,0.0593,3.0883,2.554,0.1389,0.1101,37.4012,0.1389,0.0748,0.2447,0.1494,0.1603,0.3313,0.0131,0.6518,0
2025-05-15,94.16,247.45,485.82,90.2,0.6372,0.3611,0.7179,1.0302,0.6877,0.0733,0.1731,0.7434,5.31,0.3186,0.0015,0.146,0.3292,0.0678,0.4567,1.2213,0.2761,0.1319,0.1592,5.5756,0.4992,0.0743,3.6109,0.8495,0.4354,0.0627,0.0616,3.0692,2.4427,0.1381,0.1129,37.1708,0.1381,0.0743,0.2416,0.1485,0.1593,0.3398,0.0131,0.6478,0
2025-05-16,94.32,266.39,528.85,92.12,0.6361,0.3605,0.7167,1.0284,0.6997,0.0847,0.1801,0.8482,5.3009,0.3181,0.0015,0.1485,0.3287,0.0676,0.4612,1.2193,0.2757,0.1317,0.1588,5.5662,0.5301,0.0741,3.6047,0.8481,0.4771,0.0647,0.0613,3.1489,2.4385,0.1378,0.1134,37.1077,0.158,0.0742,0.2492,0.1484,0.159,0.3605,0.0164,0.6467,0
2025-05-19,94.76,274.25,541.54,97.32,0.6859,0.3588,0.7134,1.0236,0.7258,0.0844,0.1778,0.8337,5.2553,0.3166,0.0015,0.1687,0.3325,0.0672,0.4854,1.2136,0.2744,0.1311,0.1581,5.5403,0.6015,0.0738,3.588,0.8442,0.4749,0.0738,0.0644,3.2714,2.6382,0.1372,0.1125,40.1012,0.1561,0.0739,0.2585,0.153,0.1678,0.3382,0.0132,0.6437,0
2025-05-20,94.8,275.78,545.07,97.43,0.7278,0.3586,0.7131,1.0232,0.7173,0.0844,0.1792,0.8017,5.1688,0.3165,0.0015,0.1793,0.3588,0.0672,0.4852,1.2131,0.2743,0.131,0.158,5.538,0.6013,0.0749,3.5865,0.8861,0.4763,0.0738,0.0643,3.27,2.8481,0.1371,0.1151,40.0843,0.1477,0.0738,0.2426,0.1524,0.1676,0.36870000000000003,0.0146,0.6435,0
2025-05-21,94.86,277.58,547.56,98.97,0.7486,0.3584,0.7126,1.0226,0.7292,0.0854,0.187,0.7959,5.2604,0.3163,0.0015,0.1792,0.3637,0.0673,0.4745,1.2123,0.2741,0.1309,0.1477,5.5345,0.6009,0.0726,3.5842,0.8433,0.5166,0.0712,0.0738,3.1098,2.899,0.137,0.1194,40.0589,0.1529,0.0738,0.2625,0.1523,0.1581,0.3785,0.014,0.6431,0
2025-05-22,94.97,285.8,561.79,103.58,0.8518,0.358,0.7118,1.2636,0.7792,0.0843,0.1895,0.7824,5.2543,0.3159,0.0015,0.179,0.3791,0.0651,0.537,1.2109,0.2738,0.1308,0.1379,5.5281,0.6002,0.0725,3.5801,0.8424,0.516,0.0711,0.079,3.2115,3.1589,0.1369,0.1256,40.0125,0.1569,0.0737,0.279,0.1632,0.1527,0.3743,0.014,0.6423,0
2025-05-23,95.02,295.37,579.89,107.67,0.9461,0.3578,0.7114,1.2629,0.7991,0.0863,0.1879,0.7788,5.2515,0.3157,0.0015,0.1894,0.3789,0.0671,0.5893,1.2103,0.2736,0.1307,0.1452,5.5252,0.6841,0.0725,3.5782,0.8935,0.5999,0.0779,0.0789,3.4514,3.1572,0.1368,0.1064,39.9915,0.1673,0.0737,0.2842,0.1579,0.1526,0.3768,0.0137,0.642,0
2025-05-26,95.08,292.25,572.54,107.57,1.0307,0.3576,0.711,1.2621,0.7993,0.082,0.1862,0.8309,5.2482,0.3155,0.0015,0.1893,0.3891,0.0671,0.589,1.2095,0.2735,0.1306,0.1472,5.5217,0.7047,0.0725,3.5759,0.8929,0.61,0.0736,0.0815,3.4497,3.1552,0.1367,0.1157,39.9662,0.1762,0.0736,0.284,0.1676,0.1525,0.3759,0.0141,0.6416,0
2025-05-27,95.24,306.12,605.34,107.89,0.9975,0.357,0.7098,1.26,0.798,0.0907,0.1958,0.8263,5.1449,0.315,0.0015,0.189,0.3885,0.0693,0.588,1.2075,0.273,0.1304,0.1468,5.5124,0.7035,0.0723,3.5699,0.8914,0.609,0.0735,0.0814,3.4439,3.5069,0.1365,0.1255,39.8991,0.1753,0.0735,0.2935,0.168,0.148,0.3523,0.0136,0.6405,0
2025-05-28,95.81,307.71,605.35,111.12,0.981,0.3549,0.7056,1.2525,0.7932,0.0899,0.1976,0.8214,4.6968,0.334,0.0015,0.1879,0.4071,0.0689,0.5834,1.2003,0.2714,0.1296,0.1459,5.4796,0.6993,0.0719,3.5487,0.8861,0.5793,0.0825,0.0809,3.4234,3.5487,0.1357,0.1246,39.6617,0.1743,0.0731,0.3079,0.1774,0.1524,0.3809,0.014,0.6367,0
2025-05-29,96.53,311.93,615.55,111.02,0.9531,0.3522,0.7003,1.2431,0.8236,0.0893,0.202,0.8184,4.6618,0.3729,0.0015,0.1994,0.3988,0.0673,0.5791,1.1913,0.2693,0.1287,0.1448,5.4387,0.6941,0.0714,3.5222,0.8795,0.575,0.0746,0.0803,3.6257,3.5222,0.1347,0.1237,39.2621,0.1709,0.0725,0.3003,0.176,0.1512,0.3771,0.0135,0.6319,0
2025-05-30,96.86,310.92,616.46,108.19,0.9704,0.351,0.6979,1.2389,0.8104,0.0895,0.1962,0.8156,4.6459,0.3717,0.0014,0.206,0.3975,0.0687,0.5771,1.1873,0.2684,0.1282,0.1476,5.4202,0.7743,0.071,3.5102,0.8776,0.5782,0.0724,0.08,3.6134,3.5102,0.1342,0.1136,39.1283,0.1729,0.0723,0.269,0.1652,0.1507,0.3758,0.0147,0.6298,0
2025-06-03,97.31,306.96,606.71,108.43,0.92490000000000006,0.3494,0.6947,1.2332,0.781,0.0873,0.1988,0.8116,4.6244,0.3802,0.0014,0.205,0.3879,0.0682,0.5745,1.1818,0.2672,0.1276,0.147,5.3951,0.8734,0.0707,3.494,0.8786,0.5755,0.0719,0.0796,3.5966,3.494,0.1336,0.1217,38.9474,0.1721,0.0719,0.2764,0.1634,0.1516,0.3497,0.0144,0.6269,0
2025-06-04,97.42,319.03,633.71,110.02,0.9237,0.349,0.6939,1.2318,0.8191,0.0897,0.1901,0.8007,4.9779,0.3798,0.0014,0.2073,0.3854,0.0632,0.5738,1.1805,0.2669,0.1275,0.1463,5.389,0.9444,0.0706,3.49,0.8211,0.5645,0.0718,0.1155,4.1059,3.5927,0.1334,0.1211,41.0593,0.1719,0.0719,0.2761,0.1631,0.1514,0.369,0.0144,0.6262,0
2025-06-05,97.9,321.84,638.86,111.34,0.9193,0.3473,0.6905,1.2257,0.8068,0.0895,0.1992,0.8172,4.9535,0.3779,0.0014,0.2063,0.3836,0.0669,0.5914,1.1747,0.2656,0.1269,0.143,5.3626,0.9397,0.0703,3.4729,0.8989,0.5924,0.0714,0.1148,4.0858,3.7794,0.1328,0.1205,40.858,0.1711,0.0715,0.2707,0.1604,0.1716,0.3728,0.0148,0.6231,0
2025-06-06,98.51,330.15,659.03,111.08,0.9136,0.3451,0.6862,1.2182,0.8019,0.0889,0.203,0.8121,4.9229,0.3958,0.0014,0.2048,0.3959,0.0665,0.5684,1.1674,0.2639,0.1261,0.1421,5.3294,0.9339,0.075,3.4514,0.8933,0.5888,0.0689,0.1482,4.5681,4.0605,0.132,0.1193,40.605,0.1878,0.0711,0.269,0.1573,0.1878,0.3756,0.015,0.6192,0
2025-06-09,99.09,342.36,686.03,112.95,0.9385,0.3431,0.6822,1.211,0.8073,0.0908,0.2003,0.8073,4.834,0.3935,0.0014,0.2069,0.3936,0.0661,0.565,1.1606,0.2624,0.1253,0.1413,5.2982,1.0092,0.0745,3.4312,0.9078,0.5851,0.0676,0.1514,4.945,4.3395,0.1312,0.1186,40.3673,0.1907,0.0706,0.2775,0.1564,0.1867,0.3936,0.0151,0.6156,0
2025-06-10,99.12,346.32,696.51,112.09,0.9584,0.343,0.682,1.2107,0.8273,0.0911,0.2018,0.8979,4.8325,0.3935,0.0014,0.2068,0.3935,0.0706,0.5549,1.1602,0.2623,0.1253,0.1412,5.2966,1.0089,0.0807,3.4302,0.9075,0.5196,0.0656,0.1912,5.0343,4.3382,0.1312,0.114,40.345,0.1907,0.0706,0.2774,0.1604,0.1866,0.3834,0.0146,0.6154,0
2025-06-11,99.7,350.2,705.56,112.28,0.9328,0.341,0.678,1.2036,0.8576,0.0903,0.2005,0.8927,4.8044,0.4012,0.0014,0.2056,0.3811,0.0702,0.5517,1.1535,0.2608,0.1246,0.1404,5.2658,1.1032,0.0802,3.4102,0.9022,0.5612,0.0652,0.1805,4.8144,4.9147,0.1304,0.1204,40.1204,0.1936,0.0702,0.2693,0.1505,0.2001,0.4012,0.014,0.6118,0
2025-06-12,100.34,347.75,701.64,110.64,0.9268,0.3388,0.6737,1.1959,0.8471,0.0904,0.1963,0.887,4.9831,0.3986,0.0014,0.2043,0.3787,0.0658,0.5382,1.1461,0.2591,0.1238,0.1347,5.581,1.0963,0.0797,3.3885,0.8965,0.5551,0.06,0.1794,4.7339,4.6841,0.1296,0.1196,39.8645,0.1923,0.0698,0.2592,0.1575,0.1988,0.3985,0.0139,0.6079,0
