Fecha,ABC.A,BNC,BPV,BVCC,BVL,CIE,CRM.A,DOM,EFE,ENV,FVI.B,GZL,MPA,MVZ.A,MVZ.B,RST,RST.B,TDV.D,TPG,FVI.A,PGR,PTN,BOU,CGQ,FFV.B,FNC,ICP.B,SVS,CCR,PIV.B,PER,ALZ.B,MTC.B,IMP.B,ARC.B,GZL.A,RFM,ARC.A,VNA.B,IMP.A,IVC.A,IVC.B,GMC.B
2024-05-14,1470.77,1843.34,4851.65,30130.98,231.72,0,0,522.07,38.53,2284.62,650.09,2.76,9.77,319.58,0,120.32,7.72,712.55,0,115.08,27.69,0,0,0,0,0,0,4920.79,0,114.18,0,0,0,0,27.34,0,0,0,8.19,0,0,0,0
2024-05-15,371.03,2375.27,5960385.69,711.15,368.47,0,379.66,286.9,79.58,5.19,406.38,7.79,189.42,699.87,1072.01,855.78,245.32,269.62,72.66,48.87,39.97,0,0,0,0,5.02,0.44,0,0,267.61,0,0,100.19,0,0,0,0,0,2.05,0,0,0,0
2024-05-16,312.57,1281.59,3525.37,1392.17,852.27,0,0.33,0,13.03,563.2,945.83,0,0,328.89,278.91,284.63,313.95,29.1,30.6,0,57.38,0,0,0,0,2.46,0,2.05,976.78,53.5,0,0,0,0,0,0,0,0,3454.43,0,0,0,0
2024-05-17,452.85,641.05,8658.7,86535.9,9174.13,0,1913.03,50486.49,43.3,87.31,27633.61,41067.4,405.84,1778.24,15395.05,25584.22,55187.36,4507.46,692.5,6487.08,1454.4,334.52,0,69.44,0,99.1,127.85,919.39,30.19,263.31,0,2.13,0,0,44284.58,0,0,0,3451.6,0,0,0,0
2024-05-20,398.47,74.76,3261.06,2037.51,267.71,0,52.95,34,58.3,744.49,155.49,0,0,4.51,298.71,12.68,1459.38,483.33,56.59,14.36,12.12,19.27,0,29.75,0,4.18,0,8.12,18.13,325.4,0,3.2,0,0,896.91,0,0,0,3457.26,0,0,0,0
2024-05-21,75.19,2527.95,5774.71,211.37,20.62,0,9.02,157.23,34.08,2786.92,496.27,19.48,7.08,311.13,139.27,4792.41,674.7,441.13,8.72,31.72,13.92,25.78,0,0,0,27.07,0.87,59.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-22,475.43,7219.58,691.47,128.21,286.23,0,45.08,14.09,131.43,545.21,73.93,18.87,124.2,91.55,218.52,363.08,804.4,1072.37,0,10.12,191.3,0.37,0,0,0,0,0,1.82,0,77.95,0,0,0,0,134.03,0,14.36,0,0,0,0,0,0
2024-05-23,840.36,1816.11,469.57,1517.8,1759.23,0,0,1091.33,46.61,962.51,2128.48,3.28,420.52,22.57,61.56,4591.31,67.84,764.26,20.32,103.97,97.67,24.94,0,38.3,0,548.21,0,24.8,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0
2024-05-24,520.58,2055.77,79193.5,428.07,893.61,0,0,561.23,28.6,27.09,131.44,30.31,0.71,60.24,16.16,3079.88,25.03,105.46,614.62,27.38,73.99,75.37,0,2.88,0,64.24,0,0,0,54.76,0,0,0,0,30.57,0,0,0,39.02,0,0,0,0
2024-05-27,601.34,3353.1,6173.55,276.58,2233.72,0,2.68,29.39,205.15,0,1075.28,144.01,219.46,259.57,160.81,239.48,181.39,48.09,68.47,0,13.74,43.3,0,0,0,0,0,9.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-28,7.08,551.73,2871.66,207.86,301.32,0,84.39,737.39,126.73,8.36,282.69,0,805.29,330.94,0,1240.51,31.77,767,15.89,31.22,17.07,34.19,0,9.31,0,16.43,0,7.48,0,98.19,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-29,547.74,2705.6,32912.45,121.12,1799.72,0,17.89,0,49.92,4.93,1007.48,3.56,133.33,73.89,70.25,444.81,238.04,522.74,17.64,51.93,16.95,41.81,0,0,0,0,0,0,17.53,171.19,0,0,0,0,11.6,0,0,0,0,0,0,0,0
2024-05-30,98.1,659.98,5755.36,267.14,291.58,0,13.17,706.35,323.52,227.76,159.21,7.83,0,2264.68,244.81,645.7,1798.22,1162.85,0,0,48.67,6.15,0,0,0,0,11.32,141.04,0,78.06,1.05,0,0,0,1.05,0,0,0,0,0,0,0,0
2024-05-31,308.63,6783.99,2003.65,875.92,548.47,0,47.89,77.35,45.93,1871.65,1131.62,0,118.77,178.93,20.25,1869.47,177.1,279.97,44.06,26,10.48,18.84,0,0,0,0,0,4.98,21.02,233.99,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-04,33.17,3804.7,21107.58,98.16,335.81,0,36.75,46.42,298.64,2421.35,208.35,35.45,153.98,1410.16,124.75,219503.44,193.8,1000.8,26.99,47.8,19.9,94.56,0,0,0,0,1.09,1.8,1437.04,77.96,0,0,0,0,11693.09,0,0,0,0,0,0,0,0
2024-06-05,66.46,4658.81,1665.9,214.83,225.87,0,44.03,175.91,52.79,142.84,14.34,0,56.47,131.36,0,2072.42,450.32,566.86,9.67,0,18.48,127879.43,0,0,0,164.2,0,2.86,0,38.97,0,0,0,0,10.4,0,0,0,0,0,0,0,0
2024-06-06,41.54,1302524.82,3350.02,27613.17,22.49,0,56.1,6.19,35.38,9.84,0,330.46,2299.2,56.84,38.51,1388.55,42.25,2056.91,53.09,112.07,2615.78,0,0,7.01,0,0,14.58,0,0,481.66,10.51,0,0,0,2853.59,0,0,0,7.96,0,0,0,0
2024-06-07,545.63,1580.84,1333.35,27524.06,107.54,0,1.92,49.1,233.5,271.55,228723.86,97.05,31.31,108.93,1899.15,526.32,211.01,3837.93,7.97,5.34,18.88,71.12,0,12.26,0,4144.94,0,0,17.81,0,0,0,0,0,25.97,0,0,0,0,0,0,0,0
2024-06-10,13.03,12242.07,435.91,233.69,179.9,0,3.23,20.79,96.21,83.13,33.03,51.4,18.09,16.45,28.78,486.86,66.5,110.64,1.81,10.8,68.29,24.32,0,31.89,0,0,0,24.95,53.45,164.47,0,0,0,0,15062.16,0,0,0,0,0,0,0,0
2024-06-11,422.76,8739.73,101267.06,8821.77,360.26,0,10.44,0,185.7,0,305.38,65.12,1066.67,442.37,0,64.63,165.86,1009.19,0,80.25,4.89,22.28,0,0,0,114.4,0,0,0,248.29,0,0,0,0,15.84,0,0,0,9.33,0,0,0,0
2024-06-12,56.34,3553.32,802.54,277.22,157.83,0,5.33,46.98,95.84,717.36,7.14,0,24.92,255.93,43.91,408.72,425.47,429.03,0,163.01,26.86,139.13,0,2.95,0,0,0,0,0,3419.32,0,0,0,0,224.62,0,0,0,0,0,0,0,0
2024-06-13,1264.66,2703.79,27921.04,66.1,105.44,0,109.65,97.48,88.95,1187.57,463.88,0,125.02,35.42,253.61,849.38,140.23,420.35,1.7,0,23.47,46.09,0,0,0,0,10.69,0,0,192.04,0,0,10.7,0,4.39,0,96.98,0,0,0,0,0,0
2024-06-14,138.27,151.52,967.16,23.26,223.56,0,119,51.87,100.3,51.47,53.53,65.16,1373.38,138.1,32.88,1322.5,105.37,1219.98,20.7,78.51,142.04,58.41,0,0,0,111.38,1.09,1.61,105.68,178.42,0,0,0,0,10.98,0,0,0,10.65,0,0,0,0
2024-06-18,1340.4,5129.42,841.47,176.28,88.28,0,10.1,615.07,161.77,14.74,45.76,86.86,38.15,100.77,0,429.28,198.78,357.66,130.59,107.47,20.35,89.03,0,0,0,0,1.09,137.29,204.28,0,0,0,0,0,10.98,0,0,0,0,0,0,0,0
2024-06-19,4.28,1079.62,12083.05,58.67,32.21,0,0,928.19,164.51,9.84,60.71,0,29.25,160.48,0,435.47,33.44,107.37,5.58,0,39.26,4.74,0,0,0,0,0,73.42,119.81,0,0,0,0,5896.13,5.43,0,0,0,0,0,0,0,0
2024-06-20,39.28,1764.34,5298.12,39951.82,3160.6,0,25.34,22.88,61.06,72.48,2701.58,0,21.12,597.03,1264.84,172999.78,1293.26,1827.18,17.04,2425.23,215.89,33.34,0,5.77,0,0,0,155.25,0,5632.22,0,0,0,13.19,15328.2,0,0,0,0,0,0,0,0
2024-06-21,191.39,2411.05,3745.74,39138.5,5.41,0,33.82,1656.12,58.38,1054.29,83.07,0,30.61,233.09,231.58,858.95,698.54,95.76,13.63,0,69.97,30.97,0,11.38,0,0,0,38.51,489.14,92462.89,0,0,0,0,14691.59,0,0,0,13.33,0,0,0,0
2024-06-25,4.26,2744.69,21519.29,8359.01,205.12,0,30.04,146.12,51.47,292.63,360.61,0,1526.14,153.95,0,596.49,1520.12,215.82,19.5,37.75,77.02,35.67,0,0,0,4.93,0,12.72,0,783.61,0,291.99,0,0,8373.59,0,0,0,2.67,0,0,0,0
2024-06-26,203.02,1269.48,717.31,207.1,423.39,0,12.1,24.5,37.18,241.82,198.25,22.25,64.08,855.34,594.12,2208.73,386.06,471.06,7.6,6.32,134.3,22.74,0,0,0,29.14,0,2.83,0,85.24,0,0,0,0,19033.26,0,0.96,0,0,0,0,0,0
2024-06-27,47.83,9181.39,3726.68,15179.66,272.77,0,3.96,18.69,58.99,56766.47,495.78,0,384.83,4408.74,121.61,5597.06,888.23,9737.17,5.06,6.32,222.96,230.5,0,0,0,0,0,36.22,0,511.82,0,0,0,0,9265.48,0,0,0,2.67,0,0,0,0
2024-06-28,27.19,4468.3,751.89,116082.75,109.76,0,15.38,97.68,220.37,1017.02,1049.06,7.41,88.28,330.62,465.04,1100.6,107.9,614.27,10.27,63.17,466.41,179.26,0,74.43,0,3.28,0,43.7,0,0,0,0,0,0,788.24,0,0,0,0,0,0,0,0
2024-07-01,953.09,1201.65,1463.18,11841.39,319.5,0,92.01,88.98,157.26,768.83,42.44,0.81,173.64,2567.65,132.73,503.62,579.57,1519.16,15.84,94.65,82.34,6.24,0,0,0,0,26.58,0,0,411.52,26.28,0,0,24.69,0,0,0,0,0,0,0,0,0
2024-07-02,112.45,873.48,12130.55,3209.33,1197.19,0,160.46,24775.9,109.18,30417.57,835.73,0,168.72,1682.31,24.68,1471.05,967.6,3875.29,83.92,100.88,3445.07,84.27,0,11.99,0,0,6.71,20.82,0,0,1.84,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-03,547.3,4012.44,13694.14,6006.42,336.89,0,29.58,0,527.1,1022.55,466.24,0,11.1,46.89,0,490.05,622.06,2499.3,0,0,77.78,0,0,0,0,20.56,0,25.62,58.82,712.91,4.71,0,0,0,7.49,0,0,0,0,0,0,0,0
2024-07-04,4418.53,5970.59,3422.12,27662.01,1279.03,0,26.04,164.71,593.09,6813.17,1154.84,37801.21,366.62,42.87,1037.83,6053.04,1142.36,1158.05,122.24,44.41,42.88,29.77,0,22.62,0,0,2.17,313.32,0,209.02,0,0,12.06,0,16.04,0,0,0,0,0,0,0,0
2024-07-08,2139.68,2385.26,17483.45,435613.17,6571.29,0,0,1310.64,478.95,118.31,415.3,310.82,197.2,18.08,345.11,1103.24,26.3,521.78,127.77,0,423.98,57.52,0,78.13,2272.25,0,318.45,384.8,156.67,0,0,0,0,0,438.24,0,0,0,0,0,0,0,0
2024-07-09,935.98,311.28,8895.79,243075.71,3815.85,0,8.95,0,35.62,215.35,216.35,12.94,1716.79,90.23,24.94,3853.36,735.36,1601.02,27.76,0,1043.61,212.73,0,28.39,0,27.27,0,243.14,19.59,41.79,0,0,0,24.66,120.03,0,0,0,7.97,0,0,0,0
2024-07-10,295.11,11556.75,34081.55,15886.47,82.05,0,59.22,92.12,84.26,3186.36,2323.06,221.64,178.83,0,0,357.44,395.11,4522.1,51.7,6.24,633.59,45.15,0,27.53,0,0,6.92,1206.9,0,0,0,0,0,0,0,0,0,0,38.65,0,0,0,0
2024-07-11,942.25,6792.34,4496.58,516.7,136.2,0,49.67,97.17,164.47,695.17,429.03,20.43,334.34,354.95,0,13177.24,596.47,2128.9,9.58,63,483.4,140.77,0,25.14,0,0,0.43,1057.96,0,410.85,0,0,72.31,0,7.29,0,0,0,41.63,0,0,0,0
2024-07-12,639.15,1251.78,7565.89,2699.78,88.22,0,61.56,90.64,371.69,1296.9,379.53,0.77,207.91,213.74,352.04,693.94,81.83,900.51,107.99,74.9,279.55,370.44,0,16.29,0,1.97,1.08,143.97,81.58,0,0,0,0,0,10.81,0,0,0,2.6,0,0,0,0
2024-07-15,2088.71,1206.62,7081.93,2406.24,257.13,0,101.8,0,43.76,2860.3,177.61,378.7,414.79,213.31,24.64,670.72,4746.66,2231.98,52.14,6.3,96.08,155.42,0,107.64,0,195.38,3.67,235.68,0,0,31.22,16.02,0,16.43,38.06,0,0,0,0,0,0,0,0
2024-07-16,574.85,1559.61,1714.38,3870.34,387.18,0,173.21,61.21,33.97,625.03,149.01,0,153.58,389.37,114.96,581560.82,196.05,289.57,181.29,37.48,117.25,149.66,0,315.67,0,0,16.03,20.73,0,802.05,0.36,58.52,0,0,11.1,0,0,0,0,0,0,0,0
2024-07-17,597.65,915.02,8411.84,1865.81,875.68,0,288.24,182.57,73.55,1132.62,1252.92,15.34,39.9,116.17,84.09,283.12,2404.23,637.34,21.24,12.49,153.47,315.24,0,41.91,0,188.99,3.25,317.78,0,0,19.58,0,0,8.22,2.41,0,0,0,23.42,0,0,0,0
2024-07-18,344.6,7624.15,10021,5069.74,287.64,0,74.3,79.07,146.59,20.71,331.34,0,81.06,803.05,43.36,1197.18,486.44,223.27,38.98,0,264.3,97.83,0,123.15,0,119.59,0,332.61,143.6,0,0,0,0,0,11.63,0,0,0,0,0,0,0,0
2024-07-19,224.37,2169.81,2494.7,3161.59,153.49,0,0,1487.95,43.79,7.67,232.04,2073.62,22.42,254.3,92.37,2455.31,602.52,308.39,17.23,0,45.02,191.93,0,23.38,0,401.97,0,77.35,102.54,0,0,0,0,57.42,5.61,0,0,0,0,0,0,0,0
2024-07-22,6297.84,643.16,1495.02,2505.44,183.88,0,0,54.63,145.75,98.49,1121.72,0,76.27,811.32,407.61,1348.29,1251.02,292.38,72.93,0,294.52,132.52,0,97.68,0,91.41,0,630.62,65.55,135.21,11.36,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-23,1747.02,5356.01,6757.46,6619.86,233.27,0,528.46,343.02,180.07,220.62,352.26,0,142.52,415.43,355.87,132535.04,237.66,1026.84,6.57,453.02,239.6,263.07,0,54.2,0,246.37,0,11.77,674.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-25,421.16,2642.56,14020.69,14836.78,631.34,0,66.03,13.67,70.85,9533.69,1130.79,29.76,55.84,1286.65,94.09,5328.37,6360.49,4008.48,99.81,240.7,271.43,0,0,12.31,0,0,0,0,184.46,225.66,0,0,0,0,5.61,0,0,0,0,0,0,0,0
2024-07-26,225.15,23390.2,4465.68,20555.28,204.51,0,81.46,58.47,134.54,23395.83,179.16,1608,120.13,4547.13,7092.78,1742.41,20077.93,5790.33,7.05,11.97,185.74,31.99,0,20.91,0,156.63,0.21,94.18,0,0,0,0,0,0,7.85,0,0,0,0,0,0,0,0
2024-07-29,15.84,3244.2,64335.53,245.8,10.92,0,5.1,0,4.15,483.5,0,0,8.19,0,0,41.44,3.2,76.59,38.02,0,58.79,6.61,0,0,0,1.64,0,0.55,0,2500.68,0,0,0,0,0,0,0,0,2.59,0,0,0,0
2024-07-30,0,1336.52,2556.54,0,52.96,0,12.82,0,0,0,0,0,0,0,0,149.75,61.47,43.27,0,239.83,46.8,34.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-31,11.83,2373.51,18124.24,1230.07,72.77,0,61.12,44.25,35.23,0,392.99,111.38,5.71,16.23,0,1316.81,92.36,67.61,104.02,11.96,221.73,14.76,0,0,0,0,0,9.29,21.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01,6.31,2949.98,7408.04,555.9,213.97,0,27.05,152.78,13.24,289.98,41.24,5.48,99.03,35.21,0,2057.24,26.12,789.95,49.13,0,167.88,679.69,0,0,0,0,0,2.59,621.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-02,437.85,590.45,69399.34,3294.74,409.93,0,48.34,8.18,95.48,32.03,121.26,97.27,36.93,730.35,545.85,2023.21,198.65,250.74,228.55,27.29,296.49,15.54,0,13.65,0,13.92,76.27,27.96,142.06,0,3.55,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-05,478.89,5980.57,5123.15,22824.01,660.73,0,32.01,74.74,537.03,21.11,342.52,0,84.39,190.75,7.77,1002.36,1932.11,1329.89,30.39,235.05,139.12,175.42,0,79.11,0,6.54,5.67,302.01,0,0,0,0,0,0,5619.89,0,0,0,0,0,0,0,0
2024-08-06,262.81,270.79,6072.28,97766.72,827.07,0,20.1,86.72,40.45,180.34,2517.33,115.47,85.78,225.4,39.29,102.17,511.82,480.39,45.84,183.63,204.6,42.39,0,1.36,0,166.77,8.95,97.41,1057.3,706.68,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07,78.88,1803.2,7201.67,74.19,232.42,0,2019.45,27.26,157.5,114.82,360.98,0,132.46,246.04,731.04,323.62,445.48,104.1,13.09,347.49,106.78,57.7,0,213.99,0,284.56,2.18,0,33.82,360.07,0,0,0,0,5.59,0,0,0,2.59,0,0,0,0
2024-08-08,278.83,664.54,3567.13,10897.28,421.72,0,99.67,22.34,111.86,8.75,298.94,259,20.17,56.37,503.98,155.05,147.69,250.77,18.87,0,220.04,267.71,0,192.64,0,135.01,12.59,545.17,101.42,44.98,0,0,0,0,6.71,0,0,0,0,0,0,0,0
2024-08-09,335.28,3408.44,3205.41,2461.85,37.83,0,0,0.54,281.09,135.31,48.8,6.27,83.26,102.56,0,117.86,101.28,47.89,389.99,227.78,20.6,33.47,0,0,0,0.27,1.64,121.76,3798.26,368.05,0,281.68,0,0,0,0,0,0,0,0,0,0,0
2024-08-12,84.37,2659.51,29423.64,1606.84,781.1,0,0,124.78,1631.99,467.32,0,0,15.92,741.75,490.86,10475.51,122.12,187.7,82.22,48.27,145.97,71.22,0,0,0,0,0,4.87,4663.21,132.53,0,0,0,0,108.45,0,0,0,0,0,0,0,0
2024-08-13,143.16,1178.39,6930.07,6749.37,586.36,0,118.26,16.92,65.14,505.38,1380.41,55.97,29.45,353.81,390.75,501557.44,273.3,104.42,389.46,36.91,93.08,96.03,0,102.38,0,0,0,0,0,90.09,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-14,37.65,1153.4,1992.91,624.25,427.15,0,41.13,275.31,63.23,105.7,1589.51,26.6,63.11,198.88,34.92,460.14,78.08,421.07,302.24,180.58,92.96,120.91,0,6.82,0,1.36,0,16.93,575.01,225.04,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-15,205.16,358.39,19174.09,125.51,384.49,0,24.04,20.24,72.92,9.8,1837.31,0,833.85,128.65,101.61,135.61,40.12,347.75,5.24,0,154.9,153.3,0,107.32,0,0,2.87,111.82,118.55,225.35,0,0,0,0,39565.44,0,0,0,0,0,0,0,0
2024-08-16,62.09,1977.32,709.27,23980.07,146.77,0,53.68,206.78,52.8,127.1,394.24,0,231.44,438,14.72,281.12,149.95,685.48,142.31,410.17,57.31,89.27,0,48.56,0,12.27,8.06,15.95,0,703.38,0,0,0,0,2.18,0,0,0,0,0,0,0,0
2024-08-20,645.83,2344.98,3444.96,637.77,561.43,0,215.38,76.81,264.89,186.28,433.6,185.39,78.6,294.9,40.62,1845.37,566.56,1393.73,76.88,4.83,96.8,50.62,0,0,0,1.36,0,299.73,491.25,609.32,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-21,145.8,3386.89,2506.52,2044.34,3282.33,0,14.41,51.1,1883.36,4489.6,94.56,0,159.01,56.43,0,7289.32,45.92,393.58,76.91,33.17,242.14,145.25,0,0,0,103.22,11.49,0,196.29,224.92,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-22,326.03,2487.62,4855.65,9616.53,88.5,0,20.82,43.53,33.18,4338.06,385.29,0,2556.67,0,17.76,182.24,140.76,188.97,0,54.57,274.8,8.51,0,0,0,0,281.3,0,2132.33,450.2,0,98.23,0,0,0,0,0,0,0,0,0,0,0
2024-08-23,283.95,1241.63,6760.29,14058.93,2250.51,0,300.54,28.2,1117.17,1385.3,335.93,0,26.18,230.52,103.54,4904.15,334.35,676.38,2.4,0,34.57,75.67,0,0,0,0,0,0,65.4,89.92,0,0,0,0,3444.22,0,0,0,0,0,0,0,0
2024-08-26,80.54,5875.45,2928.72,7127.31,490.82,0,139.44,2279.61,62.32,1970.47,25.55,90.85,39.68,2477.18,153.87,416159.75,267,1854.99,490,20.77,42.15,165.09,0,0,0,6,0,39.36,1311.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-27,198.22,2298.1,16131.55,1546.68,132.94,0,216.36,17.29,174.14,921.53,501.77,0,264.68,0,32.11,2813.51,116.93,134.55,44.53,0,196.85,43.46,0,0,0,0,4.32,2.95,147.7,350.11,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-28,259.19,985.73,11591.82,2293.85,577.72,0,14.92,29714.06,20591.08,63088.19,111.75,0,28.03,18.58,543.59,169.9,228.48,170.25,104.54,10.39,132.46,35.45,0,0,0,64.16,0,0,65.59,45.09,0,0,0,0,2.3,0,0,0,0,0,0,0,0
2024-08-29,28.98,5357.86,2067.05,530.5,385.9,0,5.07,53.91,56.7,227.6,0,0,52.87,398.77,17.22,65.6,287.6,40.21,4.37,0,57.43,3.51,0,0,0,4.09,46.75,7.89,0,0,0,86.58,0,0,823.59,0,0,0,0,0,0,0,0
2024-08-30,0,0,3.28,2.95,0,0,0,0,0,0,0,0,0,0,0,0,3.66,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-02,398.72,2330.08,3582.37,265.56,907.94,0,27.94,140.37,172.2,142.86,156.34,0,231.37,1569.6,4.91,164.32,345.5,81.92,0,0,114.16,45.85,0,0,0,38.09,2.17,0,32.74,0,0,9.82,0,0,12367.23,0,0,0,0,0,0,0,0
2024-09-03,349.84,2789.25,11076.98,1527.99,957.38,0,47.67,178.45,144.15,29.28,289.55,0,222.31,2255.51,166.21,1200.76,293.42,215.8,30.16,67.41,187.12,58.41,0,0,0,13.78,199.45,48.96,32.7,491.27,0,2.95,0,16.38,0,0,0,0,10.23,0,0,0,0
2024-09-04,222.68,2675.08,5230.91,1724.6,1426.57,0,17.27,347.16,2324.5,216.75,456.27,62.45,34.27,544.13,450.93,424.88,2519.2,143.27,64.96,0,168.24,84.17,0,0,0,4.59,104.67,14.81,16.29,0,0,0,0,0,3000.23,0,0,0,0,0,0,0,0
2024-09-05,85.89,3500.28,8149.26,754.04,92.14,0,90.56,723.8,1033.32,68.87,967.54,18.45,5.28,24.29,0,293.79,84.83,313.74,4.64,5.19,389.63,394.32,0,0,0,0,21.97,185.53,253.38,0,0,0,0,0,8.73,0,0,0,0,0,0,0,0
2024-09-06,283.97,519.1,19874.93,49.66,397.12,0,10.79,46.35,50.5,335.52,334.9,0,106.17,802.34,0,7694.67,1521.86,178.07,0,0,183.34,14.72,0,0,0,10.43,49.89,16.42,0,834.24,0,0,0,0,3.44,0,0,0,0,0,0,0,0
2024-09-09,30.91,877.35,1629.1,150.97,91.91,0,198.73,85.56,132.18,235.97,120.58,0,34.5,46.32,5.34,738988.4,312.57,131.31,134.33,10.35,148.8,80.44,0,0,0,2.7,0,13.96,32.43,0,0,0,0,0,15881.32,0,0,0,0,0,0,0,0
2024-09-10,22.77,414.16,20762.66,1035.22,129.07,0,139.04,158.08,24.42,1696.21,183.98,25.51,44.1,1977.79,14.39,2098.41,117.89,3763.79,25.48,31.07,2463.4,10.63,0,0,0,5.13,51.76,10.29,207,382.39,0,0,0,0,5272.83,0,0,0,0,0,0,0,0
2024-09-11,113.27,4512.01,797.48,3367.17,30.17,0,324.46,0,1026.97,4926.9,330.01,0,452.19,76.54,81.89,228.41,139.39,487.79,0,0,146.28,53.92,0,0,0,36.41,71.92,4.9,0,0,0,0,0,0,0,0,0,0,95.34,0,0,0,0
2024-09-12,205.55,55001.47,19999.03,245.31,285.41,0,101.61,0,7.84,1661.14,2226.58,0,17.73,35062.35,33080.25,2508.04,528.7,223.17,12.25,124.15,37.65,161.18,0,0,0,174.71,1.95,174.45,96.62,0,0,0,0,0,0,0,0,0,5.72,0,0,0,0
2024-09-13,21,352.1,1906.94,2880.5,301.17,0,1340.41,111.59,172.46,139.4,717.2,4.25,530.22,606.7,195.97,1282.55,195.36,879.95,117.58,283.64,200.64,3189.74,0,0,0,30.98,1.08,10.95,1625.42,49529.34,128.06,0,0,0,0,0,0,0,95.26,0,0,0,0
2024-09-17,19.72,1297.12,582.54,741.02,236.33,0,41.02,37.51,861.47,232.68,25193.87,3.53,117.57,9.65,116.64,473.19,52.78,323.41,0,229.69,321.99,250.63,0,0,0,2.14,40.54,114,24759.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18,163.6,858.69,1729.12,982.17,1284.46,0,519.92,200.31,26.54,5524.27,611.94,1.36,109.42,48.13,238.51,493.81,134.44,494.48,83.22,303.18,256.76,108.77,0,0,0,0,20.94,0,166.17,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0
2024-09-19,1196.32,1065.84,455.5,1248.07,258.75,0,1547.24,3690.31,140.29,161.65,43893.05,0,170.64,1888.39,0,397.9,19.31,1353.34,171.56,185.56,258.87,456.13,0,0,0,0,4.53,9.59,97.88,224.31,0,0,0,0,11.15,0,0,0,22.83,0,0,0,0
2024-09-20,3147.41,2677.5,18468.11,3249.84,1531.5,0,81.52,1349.88,1347.26,67.93,1509.78,6.52,20.12,829.08,85.22,882.8,2253.15,634.52,29.35,0,183.09,145.98,0,0,0,0.53,97.43,18.55,6316.58,0,0,0,0,0,0,0,0,0,244.52,0,0,0,0
2024-09-23,227.03,2507.17,5008.77,7305.4,1255.47,0,64.54,1256.12,76.59,561.34,1056.49,2.04,162.2,1053.5,4.89,206.86,1305.61,224.45,67.08,599.89,122.68,220.84,0,0,0,68.08,22.51,126.05,74.69,0,0,0,5.98,0,8649.58,0,0,0,0,0,0,0,0
2024-09-24,1829.88,5061.59,1181.82,3327.57,620.69,0,31.3,1342.01,138.75,872,3113.28,25.81,6.35,284.76,281.72,4108.67,53.34,169.29,0,46.86,114.4,266.2,0,0,0,0,203.04,2.39,0,0,0,0,0,34.77,29627.53,0,0,0,0,0,0,0,0
2024-09-25,271.17,4926.42,2437.39,4500.36,662.02,0,1.85,53.65,6148.18,185.62,0,0,204.11,497.28,388.21,192.27,67.21,557.43,0,0,716.2,969.95,0,0,0,0,0,20.93,0,0,0,0,0,8.69,8.26,0,0,0,0,0,0,0,0
2024-09-26,69.25,1482.73,74004.8,4275.68,1694.15,0,481.8,96,16387.33,112.73,0,0,70.11,805.43,1118.05,4468.81,409.79,1598.93,67.03,0,547.82,294.34,0,0,0,10.53,0,55.68,253.73,0,0,21.98,24.48,17.37,34.84,0,0,0,0,0,0,0,0
2024-09-27,20.07,18404.52,4491.65,7.26,283.91,0,44.41,5404.15,88147.6,303.34,0,50.43,65.31,279.88,234.34,128.2,95.38,414.71,54.11,0,134.24,64.52,0,0,0,0.74,0,36.99,1432.06,0,0,0,4.77,0,0,0,0,0,0,0,0,0,0
2024-09-30,192.11,655.29,1204.03,4363.49,101.98,0,103.92,120.85,222.94,968.9,0,8.1,134.47,151.72,255.76,410.62,147.59,745.12,0,0,207.94,119.79,0,0,0,35.1,0,1.19,0,303.44,0,19.51,0,0,6.18,0,0,0,0,0,0,0,0
2024-10-01,236.18,932.5,2913.66,881.76,385.97,0,12.93,71.25,137.22,37.62,0,18.66,108.48,262.02,36.16,339.46,68.21,428.09,102.93,0,169.11,115.05,0,24.38,0,7.39,35.8,65.7,104.28,3271.94,0,10.83,0,0,7.85,0,0,0,16.25,0,0,0,0
